Year,State,County,FieldName,FieldCount,Cultivar,Transect,Plant,SampleStage,PowderyMildew
2022,OR,Marion,OR-1,33,,2,94,1,0
2022,OR,Marion,OR-1,33,,2,95,1,0
2022,OR,Marion,OR-1,33,,2,96,1,0
2022,OR,Marion,OR-1,33,,2,97,1,0
2022,OR,Marion,OR-1,33,,2,98,1,0
2022,OR,Marion,OR-1,33,,2,99,1,0
2022,OR,Marion,OR-1,33,,2,100,1,0
2022,OR,Marion,OR-1,33,,1,1,2,0
2022,OR,Marion,OR-1,33,,1,2,2,0
2022,OR,Marion,OR-1,33,,1,3,2,0
2022,OR,Marion,OR-1,33,,1,4,2,0
2022,OR,Marion,OR-1,33,,1,5,2,0
2022,OR,Marion,OR-1,33,,1,6,2,0
2022,OR,Marion,OR-1,33,,1,7,2,0
2022,OR,Marion,OR-1,33,,1,8,2,0
2022,OR,Marion,OR-1,33,,1,9,2,0
2022,OR,Marion,OR-1,33,,1,10,2,0
2022,OR,Marion,OR-1,33,,1,11,2,0
2022,OR,Marion,OR-1,33,,1,12,2,0
2022,OR,Marion,OR-1,33,,1,13,2,0
2022,OR,Marion,OR-1,33,,1,14,2,0
2022,OR,Marion,OR-1,33,,1,15,2,0
2022,OR,Marion,OR-1,33,,1,16,2,0
2022,OR,Marion,OR-1,33,,1,17,2,0
2022,OR,Marion,OR-1,33,,1,18,2,0
2022,OR,Marion,OR-1,33,,1,19,2,0
2022,OR,Marion,OR-1,33,,1,20,2,0
2022,OR,Marion,OR-1,33,,1,21,2,0
2022,OR,Marion,OR-1,33,,1,22,2,0
2022,OR,Marion,OR-1,33,,1,23,2,0
2022,OR,Marion,OR-1,33,,1,24,2,0
2022,OR,Marion,OR-1,33,,1,25,2,0
2022,OR,Marion,OR-1,33,,1,26,2,0
2022,OR,Marion,OR-1,33,,1,27,2,0
2022,OR,Marion,OR-1,33,,1,28,2,0
2022,OR,Marion,OR-1,33,,1,29,2,0
2022,OR,Marion,OR-1,33,,1,30,2,0
2022,OR,Marion,OR-1,33,,1,31,2,0
2022,OR,Marion,OR-1,33,,1,32,2,0
2022,OR,Marion,OR-1,33,,1,33,2,0
2022,OR,Marion,OR-1,33,,1,34,2,0
2022,OR,Marion,OR-1,33,,1,35,2,0
2022,OR,Marion,OR-1,33,,1,36,2,0
2022,OR,Marion,OR-1,33,,1,37,2,0
2022,OR,Marion,OR-1,33,,1,38,2,0
2022,OR,Marion,OR-1,33,,1,39,2,0
2022,OR,Marion,OR-1,33,,1,40,2,0
2022,OR,Marion,OR-1,33,,1,41,2,0
2022,OR,Marion,OR-1,33,,1,42,2,0
2022,OR,Marion,OR-1,33,,1,43,2,0
2022,OR,Marion,OR-1,33,,1,44,2,0
2022,OR,Marion,OR-1,33,,1,45,2,0
2022,OR,Marion,OR-1,33,,1,46,2,0
2022,OR,Marion,OR-1,33,,1,47,2,0
2022,OR,Marion,OR-1,33,,1,48,2,0
2022,OR,Marion,OR-1,33,,1,49,2,0
2022,OR,Marion,OR-1,33,,1,50,2,0
2022,OR,Marion,OR-1,33,,1,51,2,0
2022,OR,Marion,OR-1,33,,1,52,2,0
2022,OR,Marion,OR-1,33,,1,53,2,0
2022,OR,Marion,OR-1,33,,1,54,2,0
2022,OR,Marion,OR-1,33,,1,55,2,0
2022,OR,Marion,OR-1,33,,1,56,2,0
2022,OR,Marion,OR-1,33,,1,57,2,0
2022,OR,Marion,OR-1,33,,1,58,2,0
2022,OR,Marion,OR-1,33,,1,59,2,0
2022,OR,Marion,OR-1,33,,1,60,2,0
2022,OR,Marion,OR-1,33,,1,61,2,0
2022,OR,Marion,OR-1,33,,1,62,2,0
2022,OR,Marion,OR-1,33,,1,63,2,0
2022,OR,Marion,OR-1,33,,1,64,2,0
2022,OR,Marion,OR-1,33,,1,65,2,0
2022,OR,Marion,OR-1,33,,1,66,2,0
2022,OR,Marion,OR-1,33,,1,67,2,0
2022,OR,Marion,OR-1,33,,1,68,2,0
2022,OR,Marion,OR-1,33,,1,69,2,0
2022,OR,Marion,OR-1,33,,1,70,2,0
2022,OR,Marion,OR-1,33,,1,71,2,0
2022,OR,Marion,OR-1,33,,1,72,2,0
2022,OR,Marion,OR-1,33,,1,73,2,0
2022,OR,Marion,OR-1,33,,1,74,2,0
2022,OR,Marion,OR-1,33,,1,75,2,0
2022,OR,Marion,OR-1,33,,1,76,2,0
2022,OR,Marion,OR-1,33,,1,77,2,0
2022,OR,Marion,OR-1,33,,1,78,2,0
2022,OR,Marion,OR-1,33,,1,79,2,0
2022,OR,Marion,OR-1,33,,1,80,2,0
2022,OR,Marion,OR-1,33,,1,81,2,0
2022,OR,Marion,OR-1,33,,1,82,2,0
2022,OR,Marion,OR-1,33,,1,83,2,0
2022,OR,Marion,OR-1,33,,1,84,2,0
2022,OR,Marion,OR-1,33,,1,85,2,0
2022,OR,Marion,OR-1,33,,1,86,2,0
2022,OR,Marion,OR-1,33,,1,87,2,0
2022,OR,Marion,OR-1,33,,1,88,2,0
2022,OR,Marion,OR-1,33,,1,89,2,0
2022,OR,Marion,OR-1,33,,1,90,2,0
2022,OR,Marion,OR-1,33,,1,91,2,0
2022,OR,Marion,OR-1,33,,1,92,2,0
2022,OR,Marion,OR-1,33,,1,93,2,0
2022,OR,Marion,OR-1,33,,1,94,2,0
2022,OR,Marion,OR-1,33,,1,95,2,0
2022,OR,Marion,OR-1,33,,1,96,2,0
2022,OR,Marion,OR-1,33,,1,97,2,0
2022,OR,Marion,OR-1,33,,1,98,2,0
2022,OR,Marion,OR-1,33,,1,99,2,0
2022,OR,Marion,OR-1,33,,1,100,2,0
2022,OR,Marion,OR-1,33,,2,1,2,0
2022,OR,Marion,OR-1,33,,2,2,2,0
2022,OR,Marion,OR-1,33,,2,3,2,0
2022,OR,Marion,OR-1,33,,2,4,2,0
2022,OR,Marion,OR-1,33,,2,5,2,0
2022,OR,Marion,OR-1,33,,2,6,2,0
2022,OR,Marion,OR-1,33,,2,7,2,0
2022,OR,Marion,OR-1,33,,2,8,2,0
2022,OR,Marion,OR-1,33,,2,9,2,0
2022,OR,Marion,OR-1,33,,2,10,2,0
2022,OR,Marion,OR-1,33,,2,11,2,0
2022,OR,Marion,OR-1,33,,2,12,2,0
2022,OR,Marion,OR-1,33,,2,13,2,0
2022,OR,Marion,OR-1,33,,2,14,2,0
2022,OR,Marion,OR-1,33,,2,15,2,0
2022,OR,Marion,OR-1,33,,2,16,2,0
2022,OR,Marion,OR-1,33,,2,17,2,0
2022,OR,Marion,OR-1,33,,2,18,2,0
2022,OR,Marion,OR-1,33,,2,19,2,0
2022,OR,Marion,OR-1,33,,2,20,2,0
2022,OR,Marion,OR-1,33,,2,21,2,0
2022,OR,Marion,OR-1,33,,2,22,2,0
2022,OR,Marion,OR-1,33,,2,23,2,0
2022,OR,Marion,OR-1,33,,2,24,2,0
2022,OR,Marion,OR-1,33,,2,25,2,0
2022,OR,Marion,OR-1,33,,2,26,2,0
2022,OR,Marion,OR-1,33,,2,27,2,0
2022,OR,Marion,OR-1,33,,2,28,2,0
2022,OR,Marion,OR-1,33,,2,29,2,0
2022,OR,Marion,OR-1,33,,2,30,2,0
2022,OR,Marion,OR-1,33,,2,31,2,0
2022,OR,Marion,OR-1,33,,2,32,2,0
2022,OR,Marion,OR-1,33,,2,33,2,0
2022,OR,Marion,OR-1,33,,2,34,2,0
2022,OR,Marion,OR-1,33,,2,35,2,0
2022,OR,Marion,OR-1,33,,2,36,2,0
2022,OR,Marion,OR-1,33,,2,37,2,0
2022,OR,Marion,OR-1,33,,2,38,2,0
2022,OR,Marion,OR-1,33,,2,39,2,0
2022,OR,Marion,OR-1,33,,2,40,2,0
2022,OR,Marion,OR-1,33,,2,41,2,0
2022,OR,Marion,OR-1,33,,2,42,2,0
2022,OR,Marion,OR-1,33,,2,43,2,0
2022,OR,Marion,OR-1,33,,2,44,2,0
2022,OR,Marion,OR-1,33,,2,45,2,0
2022,OR,Marion,OR-1,33,,2,46,2,0
2022,OR,Marion,OR-1,33,,2,47,2,0
2022,OR,Marion,OR-1,33,,2,48,2,0
2022,OR,Marion,OR-1,33,,2,49,2,0
2022,OR,Marion,OR-1,33,,2,50,2,0
2022,OR,Marion,OR-1,33,,2,51,2,0
2022,OR,Marion,OR-1,33,,2,52,2,0
2022,OR,Marion,OR-1,33,,2,53,2,0
2022,OR,Marion,OR-1,33,,2,54,2,0
2022,OR,Marion,OR-1,33,,2,55,2,0
2022,OR,Marion,OR-1,33,,2,56,2,0
2022,OR,Marion,OR-1,33,,2,57,2,0
2022,OR,Marion,OR-1,33,,2,58,2,0
2022,OR,Marion,OR-1,33,,2,59,2,0
2022,OR,Marion,OR-1,33,,2,60,2,0
2022,OR,Marion,OR-1,33,,2,61,2,0
2022,OR,Marion,OR-1,33,,2,62,2,0
2022,OR,Marion,OR-1,33,,2,63,2,0
2022,OR,Marion,OR-1,33,,2,64,2,0
2022,OR,Marion,OR-1,33,,2,65,2,0
2022,OR,Marion,OR-1,33,,2,66,2,0
2022,OR,Marion,OR-1,33,,2,67,2,0
2022,OR,Marion,OR-1,33,,2,68,2,0
2022,OR,Marion,OR-1,33,,2,69,2,0
2022,OR,Marion,OR-1,33,,2,70,2,0
2022,OR,Marion,OR-1,33,,2,71,2,0
2022,OR,Marion,OR-1,33,,2,72,2,0
2022,OR,Marion,OR-1,33,,2,73,2,0
2022,OR,Marion,OR-1,33,,2,74,2,0
2022,OR,Marion,OR-1,33,,2,75,2,0
2022,OR,Marion,OR-1,33,,2,76,2,0
2022,OR,Marion,OR-1,33,,2,77,2,0
2022,OR,Marion,OR-1,33,,2,78,2,0
2022,OR,Marion,OR-1,33,,2,79,2,0
2022,OR,Marion,OR-1,33,,2,80,2,0
2022,OR,Marion,OR-1,33,,2,81,2,0
2022,OR,Marion,OR-1,33,,2,82,2,0
2022,OR,Marion,OR-1,33,,2,83,2,0
2022,OR,Marion,OR-1,33,,2,84,2,0
2022,OR,Marion,OR-1,33,,2,85,2,0
2022,OR,Marion,OR-1,33,,2,86,2,0
2022,OR,Marion,OR-1,33,,2,87,2,0
2022,OR,Marion,OR-1,33,,2,88,2,0
2022,OR,Marion,OR-1,33,,2,89,2,0
2022,OR,Marion,OR-1,33,,2,90,2,0
2022,OR,Marion,OR-1,33,,2,91,2,0
2022,OR,Marion,OR-1,33,,2,92,2,0
2022,OR,Marion,OR-1,33,,2,93,2,0
2022,OR,Marion,OR-1,33,,2,94,2,0
2022,OR,Marion,OR-1,33,,2,95,2,0
2022,OR,Marion,OR-1,33,,2,96,2,0
2022,OR,Marion,OR-1,33,,2,97,2,0
2022,OR,Marion,OR-1,33,,2,98,2,0
2022,OR,Marion,OR-1,33,,2,99,2,0
2022,OR,Marion,OR-1,33,,2,100,2,0
2022,OR,Marion,OR-1,33,,1,1,3,0
2022,OR,Marion,OR-1,33,,1,2,3,0
2022,OR,Marion,OR-1,33,,1,3,3,0
2022,OR,Marion,OR-1,33,,1,4,3,0
2022,OR,Marion,OR-1,33,,1,5,3,0
2022,OR,Marion,OR-1,33,,1,6,3,0
2022,OR,Marion,OR-1,33,,1,7,3,0
2022,OR,Marion,OR-1,33,,1,8,3,0
2022,OR,Marion,OR-1,33,,1,9,3,0
2022,OR,Marion,OR-1,33,,1,10,3,0
2022,OR,Marion,OR-1,33,,1,11,3,0
2022,OR,Marion,OR-1,33,,1,12,3,0
2022,OR,Marion,OR-1,33,,1,13,3,0
2022,OR,Marion,OR-1,33,,1,14,3,0
2022,OR,Marion,OR-1,33,,1,15,3,0
2022,OR,Marion,OR-1,33,,1,16,3,0
2022,OR,Marion,OR-1,33,,1,17,3,0
2022,OR,Marion,OR-1,33,,1,18,3,0
2022,OR,Marion,OR-1,33,,1,19,3,0
2022,OR,Marion,OR-1,33,,1,20,3,0
2022,OR,Marion,OR-1,33,,1,21,3,0
2022,OR,Marion,OR-1,33,,1,22,3,0
2022,OR,Marion,OR-1,33,,1,23,3,0
2022,OR,Marion,OR-1,33,,1,24,3,0
2022,OR,Marion,OR-1,33,,1,25,3,0
2022,OR,Marion,OR-1,33,,1,26,3,0
2022,OR,Marion,OR-1,33,,1,27,3,0
2022,OR,Marion,OR-1,33,,1,28,3,0
2022,OR,Marion,OR-1,33,,1,29,3,0
2022,OR,Marion,OR-1,33,,1,30,3,0
2022,OR,Marion,OR-1,33,,1,31,3,0
2022,OR,Marion,OR-1,33,,1,32,3,0
2022,OR,Marion,OR-1,33,,1,33,3,0
2022,OR,Marion,OR-1,33,,1,34,3,0
2022,OR,Marion,OR-1,33,,1,35,3,0
2022,OR,Marion,OR-1,33,,1,36,3,0
2022,OR,Marion,OR-1,33,,1,37,3,0
2022,OR,Marion,OR-1,33,,1,38,3,0
2022,OR,Marion,OR-1,33,,1,39,3,0
2022,OR,Marion,OR-1,33,,1,40,3,0
2022,OR,Marion,OR-1,33,,1,41,3,0
2022,OR,Marion,OR-1,33,,1,42,3,0
2022,OR,Marion,OR-1,33,,1,43,3,0
2022,OR,Marion,OR-1,33,,1,44,3,0
2022,OR,Marion,OR-1,33,,1,45,3,0
2022,OR,Marion,OR-1,33,,1,46,3,0
2022,OR,Marion,OR-1,33,,1,47,3,0
2022,OR,Marion,OR-1,33,,1,48,3,0
2022,OR,Marion,OR-1,33,,1,49,3,0
2022,OR,Marion,OR-1,33,,1,50,3,0
2022,OR,Marion,OR-1,33,,1,51,3,0
2022,OR,Marion,OR-1,33,,1,52,3,0
2022,OR,Marion,OR-1,33,,1,53,3,0
2022,OR,Marion,OR-1,33,,1,54,3,0
2022,OR,Marion,OR-1,33,,1,55,3,0
2022,OR,Marion,OR-1,33,,1,56,3,0
2022,OR,Marion,OR-1,33,,1,57,3,0
2022,OR,Marion,OR-1,33,,1,58,3,0
2022,OR,Marion,OR-1,33,,1,59,3,0
2022,OR,Marion,OR-1,33,,1,60,3,0
2022,OR,Marion,OR-1,33,,1,61,3,0
2022,OR,Marion,OR-1,33,,1,62,3,0
2022,OR,Marion,OR-1,33,,1,63,3,0
2022,OR,Marion,OR-1,33,,1,64,3,0
2022,OR,Marion,OR-1,33,,1,65,3,0
2022,OR,Marion,OR-1,33,,1,66,3,0
2022,OR,Marion,OR-1,33,,1,67,3,0
2022,OR,Marion,OR-1,33,,1,68,3,0
2022,OR,Marion,OR-1,33,,1,69,3,0
2022,OR,Marion,OR-1,33,,1,70,3,0
2022,OR,Marion,OR-1,33,,1,71,3,0
2022,OR,Marion,OR-1,33,,1,72,3,0
2022,OR,Marion,OR-1,33,,1,73,3,0
2022,OR,Marion,OR-1,33,,1,74,3,0
2022,OR,Marion,OR-1,33,,1,75,3,0
2022,OR,Marion,OR-1,33,,1,76,3,0
2022,OR,Marion,OR-1,33,,1,77,3,0
2022,OR,Marion,OR-1,33,,1,78,3,0
2022,OR,Marion,OR-1,33,,1,79,3,0
2022,OR,Marion,OR-1,33,,1,80,3,0
2022,OR,Marion,OR-1,33,,1,81,3,0
2022,OR,Marion,OR-1,33,,1,82,3,0
2022,OR,Marion,OR-1,33,,1,83,3,0
2022,OR,Marion,OR-1,33,,1,84,3,0
2022,OR,Marion,OR-1,33,,1,85,3,0
2022,OR,Marion,OR-1,33,,1,86,3,0
2022,OR,Marion,OR-1,33,,1,87,3,0
2022,OR,Marion,OR-1,33,,1,88,3,0
2022,OR,Marion,OR-1,33,,1,89,3,0
2022,OR,Marion,OR-1,33,,1,90,3,0
2022,OR,Marion,OR-1,33,,1,91,3,0
2022,OR,Marion,OR-1,33,,1,92,3,0
2022,OR,Marion,OR-1,33,,1,93,3,0
2022,OR,Marion,OR-1,33,,1,94,3,0
2022,OR,Marion,OR-1,33,,1,95,3,0
2022,OR,Marion,OR-1,33,,1,96,3,0
2022,OR,Marion,OR-1,33,,1,97,3,0
2022,OR,Marion,OR-1,33,,1,98,3,0
2022,OR,Marion,OR-1,33,,1,99,3,0
2022,OR,Marion,OR-1,33,,1,100,3,0
2022,OR,Marion,OR-1,33,,2,1,3,0
2022,OR,Marion,OR-1,33,,2,2,3,0
2022,OR,Marion,OR-1,33,,2,3,3,0
2022,OR,Marion,OR-1,33,,2,4,3,0
2022,OR,Marion,OR-1,33,,2,5,3,0
2022,OR,Marion,OR-1,33,,2,6,3,0
2022,OR,Marion,OR-1,33,,2,7,3,0
2022,OR,Marion,OR-1,33,,2,8,3,0
2022,OR,Marion,OR-1,33,,2,9,3,0
2022,OR,Marion,OR-1,33,,2,10,3,0
2022,OR,Marion,OR-1,33,,2,11,3,0
2022,OR,Marion,OR-1,33,,2,12,3,0
2022,OR,Marion,OR-1,33,,2,13,3,0
2022,OR,Marion,OR-1,33,,2,14,3,0
2022,OR,Marion,OR-1,33,,2,15,3,0
2022,OR,Marion,OR-1,33,,2,16,3,0
2022,OR,Marion,OR-1,33,,2,17,3,0
2022,OR,Marion,OR-1,33,,2,18,3,0
2022,OR,Marion,OR-1,33,,2,19,3,0
2022,OR,Marion,OR-1,33,,2,20,3,0
2022,OR,Marion,OR-1,33,,2,21,3,0
2022,OR,Marion,OR-1,33,,2,22,3,0
2022,OR,Marion,OR-1,33,,2,23,3,0
2022,OR,Marion,OR-1,33,,2,24,3,0
2022,OR,Marion,OR-1,33,,2,25,3,0
2022,OR,Marion,OR-1,33,,2,26,3,0
2022,OR,Marion,OR-1,33,,2,27,3,0
2022,OR,Marion,OR-1,33,,2,28,3,0
2022,OR,Marion,OR-1,33,,2,29,3,0
2022,OR,Marion,OR-1,33,,2,30,3,0
2022,OR,Marion,OR-1,33,,2,31,3,0
2022,OR,Marion,OR-1,33,,2,32,3,0
2022,OR,Marion,OR-1,33,,2,33,3,0
2022,OR,Marion,OR-1,33,,2,34,3,0
2022,OR,Marion,OR-1,33,,2,35,3,0
2022,OR,Marion,OR-1,33,,2,36,3,0
2022,OR,Marion,OR-1,33,,2,37,3,0
2022,OR,Marion,OR-1,33,,2,38,3,0
2022,OR,Marion,OR-1,33,,2,39,3,0
2022,OR,Marion,OR-1,33,,2,40,3,0
2022,OR,Marion,OR-1,33,,2,41,3,0
2022,OR,Marion,OR-1,33,,2,42,3,0
2022,OR,Marion,OR-1,33,,2,43,3,0
2022,OR,Marion,OR-1,33,,2,44,3,0
2022,OR,Marion,OR-1,33,,2,45,3,0
2022,OR,Marion,OR-1,33,,2,46,3,0
2022,OR,Marion,OR-1,33,,2,47,3,0
2022,OR,Marion,OR-1,33,,2,48,3,0
2022,OR,Marion,OR-1,33,,2,49,3,0
2022,OR,Marion,OR-1,33,,2,50,3,0
2022,OR,Marion,OR-1,33,,2,51,3,0
2022,OR,Marion,OR-1,33,,2,52,3,0
2022,OR,Marion,OR-1,33,,2,53,3,0
2022,OR,Marion,OR-1,33,,2,54,3,0
2022,OR,Marion,OR-1,33,,2,55,3,0
2022,OR,Marion,OR-1,33,,2,56,3,0
2022,OR,Marion,OR-1,33,,2,57,3,0
2022,OR,Marion,OR-1,33,,2,58,3,0
2022,OR,Marion,OR-1,33,,2,59,3,0
2022,OR,Marion,OR-1,33,,2,60,3,0
2022,OR,Marion,OR-1,33,,2,61,3,0
2022,OR,Marion,OR-1,33,,2,62,3,0
2022,OR,Marion,OR-1,33,,2,63,3,0
2022,OR,Marion,OR-1,33,,2,64,3,0
2022,OR,Marion,OR-1,33,,2,65,3,0
2022,OR,Marion,OR-1,33,,2,66,3,0
2022,OR,Marion,OR-1,33,,2,67,3,0
2022,OR,Marion,OR-1,33,,2,68,3,0
2022,OR,Marion,OR-1,33,,2,69,3,0
2022,OR,Marion,OR-1,33,,2,70,3,0
2022,OR,Marion,OR-1,33,,2,71,3,0
2022,OR,Marion,OR-1,33,,2,72,3,0
2022,OR,Marion,OR-1,33,,2,73,3,0
2022,OR,Marion,OR-1,33,,2,74,3,0
2022,OR,Marion,OR-1,33,,2,75,3,0
2022,OR,Marion,OR-1,33,,2,76,3,0
2022,OR,Marion,OR-1,33,,2,77,3,0
2022,OR,Marion,OR-1,33,,2,78,3,0
2022,OR,Marion,OR-1,33,,2,79,3,0
2022,OR,Marion,OR-1,33,,2,80,3,0
2022,OR,Marion,OR-1,33,,2,81,3,0
2022,OR,Marion,OR-1,33,,2,82,3,0
2022,OR,Marion,OR-1,33,,2,83,3,0
2022,OR,Marion,OR-1,33,,2,84,3,0
2022,OR,Marion,OR-1,33,,2,85,3,0
2022,OR,Marion,OR-1,33,,2,86,3,0
2022,OR,Marion,OR-1,33,,2,87,3,0
2022,OR,Marion,OR-1,33,,2,88,3,0
2022,OR,Marion,OR-1,33,,2,89,3,0
2022,OR,Marion,OR-1,33,,2,90,3,0
2022,OR,Marion,OR-1,33,,2,91,3,0
2022,OR,Marion,OR-1,33,,2,92,3,0
2022,OR,Marion,OR-1,33,,2,93,3,0
2022,OR,Marion,OR-1,33,,2,94,3,0
2022,OR,Marion,OR-1,33,,2,95,3,0
2022,OR,Marion,OR-1,33,,2,96,3,0
2022,OR,Marion,OR-1,33,,2,97,3,0
2022,OR,Marion,OR-1,33,,2,98,3,0
2022,OR,Marion,OR-1,33,,2,99,3,0
2022,OR,Marion,OR-1,33,,2,100,3,0
2022,OR,Linn,OR-2,34,,1,1,1,0
2022,OR,Linn,OR-2,34,,1,2,1,0
2022,OR,Linn,OR-2,34,,1,3,1,0
2022,OR,Linn,OR-2,34,,1,4,1,0
2022,OR,Linn,OR-2,34,,1,5,1,0
2022,OR,Linn,OR-2,34,,1,6,1,0
2022,OR,Linn,OR-2,34,,1,7,1,0
2022,OR,Linn,OR-2,34,,1,8,1,0
2022,OR,Linn,OR-2,34,,1,9,1,0
2022,OR,Linn,OR-2,34,,1,10,1,0
2022,OR,Linn,OR-2,34,,1,11,1,0
2022,OR,Linn,OR-2,34,,1,12,1,0
2022,OR,Linn,OR-2,34,,1,13,1,0
2022,OR,Linn,OR-2,34,,1,14,1,0
2022,OR,Linn,OR-2,34,,1,15,1,0
2022,OR,Linn,OR-2,34,,1,16,1,0
2022,OR,Linn,OR-2,34,,1,17,1,0
2022,OR,Linn,OR-2,34,,1,18,1,0
2022,OR,Linn,OR-2,34,,1,19,1,0
2022,OR,Linn,OR-2,34,,1,20,1,0
2022,OR,Linn,OR-2,34,,1,21,1,0
2022,OR,Linn,OR-2,34,,1,22,1,0
2022,OR,Linn,OR-2,34,,1,23,1,0
2022,OR,Linn,OR-2,34,,1,24,1,0
2022,OR,Linn,OR-2,34,,1,25,1,0
2022,OR,Linn,OR-2,34,,1,26,1,0
2022,OR,Linn,OR-2,34,,1,27,1,0
2022,OR,Linn,OR-2,34,,1,28,1,0
2022,OR,Linn,OR-2,34,,1,29,1,0
2022,OR,Linn,OR-2,34,,1,30,1,0
2022,OR,Linn,OR-2,34,,1,31,1,0
2022,OR,Linn,OR-2,34,,1,32,1,0
2022,OR,Linn,OR-2,34,,1,33,1,0
2022,OR,Linn,OR-2,34,,1,34,1,0
2022,OR,Linn,OR-2,34,,1,35,1,0
2022,OR,Linn,OR-2,34,,1,36,1,0
2022,OR,Linn,OR-2,34,,1,37,1,0
2022,OR,Linn,OR-2,34,,1,38,1,0
2022,OR,Linn,OR-2,34,,1,39,1,0
2022,OR,Linn,OR-2,34,,1,40,1,0
2022,OR,Linn,OR-2,34,,1,41,1,0
2022,OR,Linn,OR-2,34,,1,42,1,0
2022,OR,Linn,OR-2,34,,1,43,1,0
2022,OR,Linn,OR-2,34,,1,44,1,0
2022,OR,Linn,OR-2,34,,1,45,1,0
2022,OR,Linn,OR-2,34,,1,46,1,0
2022,OR,Linn,OR-2,34,,1,47,1,0
2022,OR,Linn,OR-2,34,,1,48,1,0
2022,OR,Linn,OR-2,34,,1,49,1,0
2022,OR,Linn,OR-2,34,,1,50,1,0
2022,OR,Linn,OR-2,34,,1,51,1,0
2022,OR,Linn,OR-2,34,,1,52,1,0
2022,OR,Linn,OR-2,34,,1,53,1,0
2022,OR,Linn,OR-2,34,,1,54,1,0
2022,OR,Linn,OR-2,34,,1,55,1,0
2022,OR,Linn,OR-2,34,,1,56,1,0
2022,OR,Linn,OR-2,34,,1,57,1,0
2022,OR,Linn,OR-2,34,,1,58,1,0
2022,OR,Linn,OR-2,34,,1,59,1,0
2022,OR,Linn,OR-2,34,,1,60,1,0
2022,OR,Linn,OR-2,34,,1,61,1,0
2022,OR,Linn,OR-2,34,,1,62,1,0
2022,OR,Linn,OR-2,34,,1,63,1,0
2022,OR,Linn,OR-2,34,,1,64,1,0
2022,OR,Linn,OR-2,34,,1,65,1,0
2022,OR,Linn,OR-2,34,,1,66,1,0
2022,OR,Linn,OR-2,34,,1,67,1,0
2022,OR,Linn,OR-2,34,,1,68,1,0
2022,OR,Linn,OR-2,34,,1,69,1,0
2022,OR,Linn,OR-2,34,,1,70,1,0
2022,OR,Linn,OR-2,34,,1,71,1,0
2022,OR,Linn,OR-2,34,,1,72,1,0
2022,OR,Linn,OR-2,34,,1,73,1,0
2022,OR,Linn,OR-2,34,,1,74,1,0
2022,OR,Linn,OR-2,34,,1,75,1,0
2022,OR,Linn,OR-2,34,,1,76,1,0
2022,OR,Linn,OR-2,34,,1,77,1,0
2022,OR,Linn,OR-2,34,,1,78,1,0
2022,OR,Linn,OR-2,34,,1,79,1,0
2022,OR,Linn,OR-2,34,,1,80,1,0
2022,OR,Linn,OR-2,34,,1,81,1,0
2022,OR,Linn,OR-2,34,,1,82,1,0
2022,OR,Linn,OR-2,34,,1,83,1,0
2022,OR,Linn,OR-2,34,,1,84,1,0
2022,OR,Linn,OR-2,34,,1,85,1,0
2022,OR,Linn,OR-2,34,,1,86,1,0
2022,OR,Linn,OR-2,34,,1,87,1,0
2022,OR,Linn,OR-2,34,,1,88,1,0
2022,OR,Linn,OR-2,34,,1,89,1,0
2022,OR,Linn,OR-2,34,,1,90,1,0
2022,OR,Linn,OR-2,34,,1,91,1,0
2022,OR,Linn,OR-2,34,,1,92,1,0
2022,OR,Linn,OR-2,34,,1,93,1,0
2022,OR,Linn,OR-2,34,,1,94,1,0
2022,OR,Linn,OR-2,34,,1,95,1,0
2022,OR,Linn,OR-2,34,,1,96,1,0
2022,OR,Linn,OR-2,34,,1,97,1,0
2022,OR,Linn,OR-2,34,,1,98,1,0
2022,OR,Linn,OR-2,34,,1,99,1,0
2022,OR,Linn,OR-2,34,,1,100,1,0
2022,OR,Linn,OR-2,34,,2,1,1,0
2022,OR,Linn,OR-2,34,,2,2,1,0
2022,OR,Linn,OR-2,34,,2,3,1,0
2022,OR,Linn,OR-2,34,,2,4,1,0
2022,OR,Linn,OR-2,34,,2,5,1,0
2022,OR,Linn,OR-2,34,,2,6,1,0
2022,OR,Linn,OR-2,34,,2,7,1,0
2022,OR,Linn,OR-2,34,,2,8,1,0
2022,OR,Linn,OR-2,34,,2,9,1,0
2022,OR,Linn,OR-2,34,,2,10,1,0
2022,OR,Linn,OR-2,34,,2,11,1,0
2022,OR,Linn,OR-2,34,,2,12,1,0
2022,OR,Linn,OR-2,34,,2,13,1,0
2022,OR,Linn,OR-2,34,,2,14,1,0
2022,OR,Linn,OR-2,34,,2,15,1,0
2022,OR,Linn,OR-2,34,,2,16,1,0
2022,OR,Linn,OR-2,34,,2,17,1,0
2022,OR,Linn,OR-2,34,,2,18,1,0
2022,OR,Linn,OR-2,34,,2,19,1,0
2022,OR,Linn,OR-2,34,,2,20,1,0
2022,OR,Linn,OR-2,34,,2,21,1,0
2022,OR,Linn,OR-2,34,,2,22,1,0
2022,OR,Linn,OR-2,34,,2,23,1,0
2022,OR,Linn,OR-2,34,,2,24,1,0
2022,OR,Linn,OR-2,34,,2,25,1,0
2022,OR,Linn,OR-2,34,,2,26,1,0
2022,OR,Linn,OR-2,34,,2,27,1,0
2022,OR,Linn,OR-2,34,,2,28,1,0
2022,OR,Linn,OR-2,34,,2,29,1,0
